dataset,detector,image_id,image_path,missed_pedestrians,missed_cyclists,small_missed_vru,medium_missed_vru,large_missed_vru,total_safety_false_negatives,max_best_same_class_iou,max_best_wrong_class_iou,safety_critical_score,image_width,image_height,total_gt_in_image,total_predictions_in_image
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144342316340,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144342316340.png,28,3,31,0,0,31,0.349418,0.177547,47.25,640,640,46,9
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144342816305,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144342816305.png,28,3,31,0,0,31,0.276979,0.188142,47.25,640,640,46,8
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144343316292,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144343316292.png,28,3,31,0,0,31,0.436088,0.154106,47.25,640,640,46,10
waymo,yolo,13356997604177841771_3360_000_3380_000_1557267377087332,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267377087332.png,29,2,31,0,0,31,0.094083,0.704178,47.0,640,640,51,4
waymo,yolo,8506432817378693815_4860_000_4880_000_1557857365137457,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857365137457.png,29,2,31,0,0,31,0.0,0.007354,47.0,640,640,48,12
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144336316269,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144336316269.png,29,2,31,0,0,31,0.0,0.0,47.0,640,640,44,3
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144336816339,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144336816339.png,29,2,31,0,0,31,0.0,0.0,47.0,640,640,43,2
waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857365137457,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857365137457.png,29,2,31,0,0,31,0.393494,0.491139,47.0,640,640,48,21
waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857368137463,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857368137463.png,29,2,31,0,0,31,0.342487,0.35864,47.0,640,640,47,18
waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857365137457,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857365137457.png,29,2,31,0,0,31,0.454187,0.520268,47.0,640,640,48,18
waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857368137463,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857368137463.png,29,2,31,0,0,31,0.493404,0.097314,47.0,640,640,47,23
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144344316123,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144344316123.png,29,2,31,0,0,31,0.287805,0.238857,47.0,640,640,47,9
waymo,rtdetr,13356997604177841771_3360_000_3380_000_1557267378587691,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267378587691.png,30,1,31,0,0,31,0.408598,0.370356,46.75,640,640,48,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857357635506,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857357635506.png,30,1,31,0,0,31,0.433472,0.532758,46.75,640,640,56,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857359637183,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857359637183.png,30,1,31,0,0,31,0.496385,0.533716,46.75,640,640,53,300
waymo,retinanet,13356997604177841771_3360_000_3380_000_1557267377587261,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267377587261.png,30,1,31,0,0,31,0.38434,0.581986,46.75,640,640,49,8
waymo,retinanet,13356997604177841771_3360_000_3380_000_1557267378587691,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267378587691.png,30,1,31,0,0,31,0.478894,0.453513,46.75,640,640,48,8
waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857364637449,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857364637449.png,30,1,31,0,0,31,0.486789,0.113578,46.75,640,640,48,18
waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857355634815,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857355634815.png,30,1,31,0,0,31,0.16274,0.130905,46.75,640,640,61,16
waymo,yolo,8506432817378693815_4860_000_4880_000_1557857355634815,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857355634815.png,31,0,31,0,0,31,0.399107,0.0,46.5,640,640,61,12
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857356134808,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857356134808.png,31,0,31,0,0,31,0.455206,0.455206,46.5,640,640,61,300
waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857355634815,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857355634815.png,31,0,31,0,0,31,0.154595,0.026548,46.5,640,640,61,24
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144332816253,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144332816253.png,27,3,30,0,0,30,0.440862,0.0,45.75,640,640,43,4
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144333816269,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144333816269.png,27,3,30,0,0,30,0.0,0.0,45.75,640,640,42,4
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144343816197,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144343816197.png,27,3,30,0,0,30,0.0,0.0,45.75,640,640,44,2
waymo,rtdetr,9114112687541091312_1100_000_1120_000_1544144340816348,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144340816348.png,27,3,30,0,0,30,0.48367,0.622743,45.75,640,640,47,300
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144333316285,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144333316285.png,27,3,30,0,0,30,0.29605,0.31907,45.75,640,640,43,9
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144335816195,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144335816195.png,27,3,30,0,0,30,0.424993,0.261419,45.75,640,640,45,10
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144337316333,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144337316333.png,27,3,30,0,0,30,0.0,0.0,45.75,640,640,44,8
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144339316236,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144339316236.png,27,3,30,0,0,30,0.144826,0.0,45.75,640,640,44,9
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144332816253,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144332816253.png,27,3,30,0,0,30,0.450056,0.430756,45.75,640,640,43,20
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144333316285,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144333316285.png,27,3,30,0,0,30,0.354516,0.269453,45.75,640,640,43,15
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144343816197,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144343816197.png,27,3,30,0,0,30,0.357731,0.28969,45.75,640,640,44,8
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144327216278,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144327216278.png,28,2,30,0,0,30,0.020571,0.0,45.5,640,640,42,12
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144332316253,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144332316253.png,28,2,30,0,0,30,0.083239,0.00192,45.5,640,640,44,11
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857363137470,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857363137470.png,28,2,30,0,0,30,0.477588,0.477588,45.5,640,640,49,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857364137450,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857364137450.png,28,2,30,0,0,30,0.499208,0.492918,45.5,640,640,48,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857367137450,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857367137450.png,28,2,30,0,0,30,0.452496,0.452496,45.5,640,640,47,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857368137463,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857368137463.png,28,2,30,0,0,30,0.41672,0.557389,45.5,640,640,47,300
waymo,rtdetr,9114112687541091312_1100_000_1120_000_1544144332316253,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144332316253.png,28,2,30,0,0,30,0.484242,0.484242,45.5,640,640,44,300
waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857362137378,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857362137378.png,28,2,30,0,0,30,0.0,0.45373,45.5,640,640,47,20
waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857364137450,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857364137450.png,28,2,30,0,0,30,0.192073,0.393175,45.5,640,640,48,21
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144332316253,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144332316253.png,28,2,30,0,0,30,0.0,0.0,45.5,640,640,44,6
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144336316269,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144336316269.png,28,2,30,0,0,30,0.0,0.0,45.5,640,640,44,6
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144344316123,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144344316123.png,28,2,30,0,0,30,0.0,0.0,45.5,640,640,47,8
waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857361637343,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857361637343.png,28,2,30,0,0,30,0.452827,0.605181,45.5,640,640,46,27
waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857362137378,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857362137378.png,28,2,30,0,0,30,0.481126,0.408529,45.5,640,640,47,26
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144332316253,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144332316253.png,28,2,30,0,0,30,0.34999,0.423261,45.5,640,640,44,13
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144336316269,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144336316269.png,28,2,30,0,0,30,0.355656,0.736234,45.5,640,640,44,10
waymo,rtdetr,13356997604177841771_3360_000_3380_000_1557267377587261,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267377587261.png,29,1,30,0,0,30,0.346644,0.346644,45.25,640,640,49,300
waymo,rtdetr,13356997604177841771_3360_000_3380_000_1557267378087469,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267378087469.png,29,1,30,0,0,30,0.415037,0.415037,45.25,640,640,48,300
waymo,faster_rcnn,13356997604177841771_3360_000_3380_000_1557267377087332,data\processed\milestone_3\images\waymo\external\13356997604177841771_3360_000_3380_000_1557267377087332.png,29,1,30,0,0,30,0.105162,0.00343,45.25,640,640,51,10
waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857354635133,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857354635133.png,29,1,30,0,0,30,0.389758,0.511279,45.25,640,640,57,25
waymo,yolo,8506432817378693815_4860_000_4880_000_1557857350637092,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857350637092.png,30,0,30,0,0,30,0.005133,0.159201,45.0,640,640,47,11
waymo,faster_rcnn,8506432817378693815_4860_000_4880_000_1557857354135532,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857354135532.png,30,0,30,0,0,30,0.469533,0.436452,45.0,640,640,57,23
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144334316230,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144334316230.png,26,3,29,0,0,29,0.0,0.0,44.25,640,640,43,6
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144335316215,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144335316215.png,26,3,29,0,0,29,0.0,0.0,44.25,640,640,43,3
waymo,yolo,9114112687541091312_1100_000_1120_000_1544144338316151,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144338316151.png,26,3,29,0,0,29,0.0,0.0,44.25,640,640,42,5
waymo,rtdetr,9114112687541091312_1100_000_1120_000_1544144340316344,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144340316344.png,26,3,29,0,0,29,0.454706,0.454706,44.25,640,640,46,300
waymo,rtdetr,9114112687541091312_1100_000_1120_000_1544144341316314,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144341316314.png,26,3,29,0,0,29,0.432969,0.432969,44.25,640,640,49,300
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144326716290,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144326716290.png,26,3,29,0,0,29,0.0,0.739969,44.25,640,640,46,11
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144332816253,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144332816253.png,26,3,29,0,0,29,0.380216,0.575037,44.25,640,640,43,9
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144337816224,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144337816224.png,26,3,29,0,0,29,0.0,0.288272,44.25,640,640,43,8
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144342316340,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144342316340.png,26,3,29,0,0,29,0.0,0.0,44.25,640,640,46,9
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144343316292,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144343316292.png,26,3,29,0,0,29,0.485709,0.0,44.25,640,640,46,10
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144343816197,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144343816197.png,26,3,29,0,0,29,0.0,0.00592,44.25,640,640,44,7
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144326716290,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144326716290.png,26,3,29,0,0,29,0.349833,0.362747,44.25,640,640,46,13
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144335816195,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144335816195.png,26,3,29,0,0,29,0.274272,0.283687,44.25,640,640,45,14
waymo,faster_rcnn,9114112687541091312_1100_000_1120_000_1544144337816224,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144337816224.png,26,3,29,0,0,29,0.253829,0.253711,44.25,640,640,43,8
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857360637369,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857360637369.png,27,2,29,0,0,29,0.485165,0.485165,44.0,640,640,51,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857361137300,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857361137300.png,27,2,29,0,0,29,0.462362,0.333469,44.0,640,640,47,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857361637343,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857361637343.png,27,2,29,0,0,29,0.474092,0.246455,44.0,640,640,46,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857362137378,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857362137378.png,27,2,29,0,0,29,0.484391,0.425469,44.0,640,640,47,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857362637395,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857362637395.png,27,2,29,0,0,29,0.44258,0.44258,44.0,640,640,48,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857363637447,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857363637447.png,27,2,29,0,0,29,0.404514,0.60905,44.0,640,640,45,300
waymo,rtdetr,8506432817378693815_4860_000_4880_000_1557857367637448,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857367637448.png,27,2,29,0,0,29,0.356784,0.413048,44.0,640,640,47,300
waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857361637343,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857361637343.png,27,2,29,0,0,29,0.0,0.154743,44.0,640,640,46,13
waymo,retinanet,8506432817378693815_4860_000_4880_000_1557857363637447,data\processed\milestone_3\images\waymo\external\8506432817378693815_4860_000_4880_000_1557857363637447.png,27,2,29,0,0,29,0.348507,0.57306,44.0,640,640,45,15
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144325216299,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144325216299.png,27,2,29,0,0,29,0.0,0.0,44.0,640,640,47,13
waymo,retinanet,9114112687541091312_1100_000_1120_000_1544144336816339,data\processed\milestone_3\images\waymo\external\9114112687541091312_1100_000_1120_000_1544144336816339.png,27,2,29,0,0,29,0.0,0.0,44.0,640,640,43,6
